brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
bentley,Bentley Continental GT,green,02/2022,2022,259900,404.0,549.0,Automatic,Petrol,11.7,266 g/km,11101.0,New Continental GTC  V8
land-rover,Land Rover Defender,grey,02/2022,2022,123799,386.0,525.0,Automatic,Petrol,12.8,290 g/km,29371.0,110 P525 Carpathian Edition
bentley,Bentley Continental,green,06/2023,2023,322500,405.0,551.0,Automatic,Petrol,11.7,266 g/km,1923.0,GTC V8 Azure
audi,Audi RS6,red,12/2019,2019,119930,441.0,600.0,Automatic,Petrol,12.4,281 g/km,54500.0,Avant 4.0 TFSI quattro Tiptronic MMI Navi ACC
aston-martin,Aston Martin DBX,white,01/2023,2023,238888,520.0,707.0,Automatic,Petrol,14.2,323 g/km,8650.0,707
bmw,BMW X5 M,grey,07/2021,2021,124880,460.0,625.0,Automatic,Petrol,13.0,296 g/km,43198.0,Compet. Fond-Ent. Laser B&W AHK Sitzlüftung
audi,Audi RS Q8,black,02/2023,2023,169790,441.0,600.0,Automatic,Petrol,13.4,305 g/km,13450.0,qu. tiptr. AHK+MATRIX+PANO+KERAMIK
ferrari,Ferrari California,black,09/2017,2017,169900,412.0,560.0,Semi-automatic,Petrol,5.1,119 g/km,9300.0,T Handling Speciale Paket
land-rover,Land Rover Range Rover,grey,10/2021,2021,114790,258.0,351.0,Automatic,Diesel,5.1,119 g/km,21488.0,Autobiography /Pixel LED/BLACK Pack/ACC
ferrari,Ferrari F8 Tributo,black,08/2021,2021,299900,530.0,721.0,Automatic,Petrol,5.1,119 g/km,6900.0,*Lift*LED*Racing Seats*4 Punkt*Karbon
ferrari,Ferrari 812,grey,03/2021,2021,499800,588.0,799.0,Automatic,Petrol,5.1,119 g/km,18050.0,GTS   ***Ferrari Frankfurt***
lamborghini,Lamborghini Gallardo,yellow,07/2012,2012,135000,412.0,560.0,Automatic,Petrol,14.0,315 g/km,28500.0,LP 560-4 Bicolore Speciale Lift TAUSCH
ferrari,Ferrari 488,black,06/2016,2016,229888,492.0,669.0,Automatic,Petrol,5.1,119 g/km,28000.0,Spider
aston-martin,Aston Martin DBX,grey,11/2022,2022,238888,520.0,707.0,Automatic,Petrol,14.2,323 g/km,8150.0,707
bmw,BMW X5 M,grey,07/2022,2022,122997,460.0,625.0,Automatic,Petrol,13.3,303 g/km,9351.0,"Competition Laser,LCPro,HUD,ACC,H+K,360,TV"
aston-martin,Aston Martin DBX,grey,11/2020,2020,172888,405.0,551.0,Automatic,Petrol,16.9,269 g/km,42000.0,4.0 V8 1.Hand/360°/Belüft/Lederhimmel/Carbon
bmw,BMW Z8,silver,07/2002,2002,215000,294.0,400.0,Manual,Petrol,5.1,119 g/km,68243.0,deutsche Erstzulassung mit Historie
audi,Audi S8,white,10/2022,2022,129990,420.0,571.0,Automatic,Petrol,11.6,263 g/km,9900.0,TFSI quat./tiptr. Softclose*HUD*Pano*HD-Matri
audi,Audi R8,white,03/2017,2017,124900,449.0,610.0,Automatic,Petrol,12.3,287 g/km,36989.0,Coupe 5.2 FSI PLUS / QUATTRO / LASER / CARBON
lamborghini,Lamborghini Aventador,black,05/2021,2021,1000000,566.0,770.0,Automatic,Petrol,5.1,119 g/km,4053.0,SVJ NOVITEC Edition 1of 1 MEGA-VOLL
bmw,BMW X7,black,01/2023,2023,149000,259.0,352.0,Automatic,Diesel,5.1,119 g/km,10000.0,xD 40 d M Sportpaket *SOFORT *23 *7Sitzer *
ford,Ford F 250,black,03/2023,2023,164900,335.0,455.0,Automatic,Diesel,13.0,500 g/km,200.0,"F250  Monster 8' Lift Truck Crew Cab Platinum 6,7"
audi,Audi RS5,orange,12/2022,2022,106850,331.0,450.0,Automatic,Petrol,8.7,200 g/km,4900.0,450PS tiptro. B&O MATRIX HUD PANO
audi,Audi R8,grey,03/2013,2013,124999,412.0,560.0,Automatic,Petrol,14.2,337 g/km,24200.0,GT Spyder 5.2 FSI quattro*LIMITED*269/333*B&O
audi,Audi RS7,white,12/2019,2019,129990,625.0,850.0,Automatic,Petrol,5.1,119 g/km,60000.0,quattro
lamborghini,Lamborghini Huracan,red,04/2015,2015,194610,449.0,610.0,Automatic,Petrol,5.1,119 g/km,47000.0,LP 610-4 Coupe
audi,Audi A6,blue,01/2023,2023,106795,210.0,286.0,Automatic,Diesel,6.5,169 g/km,5730.0,sport 50TDI quattro S line AHK HDMATRIX
lamborghini,Lamborghini Urus,black,03/2023,2023,499900,490.0,666.0,Automatic,Petrol,14.1,281 g/km,80.0,"4.0 V8 Performante 23"" Carbon Bang&Olufsen"
bentley,Bentley Bentayga,black,05/2023,2023,307020,404.0,549.0,Automatic,Petrol,13.0,294 g/km,59.0,"4.0 V8 S BLACK/BLACK-ORANGE 22"" LED"
audi,Audi R8,white,06/2018,2018,145000,449.0,610.0,Automatic,Petrol,13.6,309 g/km,72602.0,5.2 FSI plus S tronic quattro Spyder   1- 999
land-rover,Land Rover Range Rover,black,06/2019,2019,104800,250.0,340.0,Automatic,Diesel,9.2,243 g/km,98000.0,4.4 SDV8 AUTOBIOGRAPHY/BLACK/NET.89k
audi,Audi Q7,black,11/2011,2011,1000000,180.0,245.0,Automatic,Diesel,7.4,195 g/km,143700.0,Q7 3.0 TDI SLine 21Zoll Panorama Standh AHK BOSE
audi,Audi RS7,silver,09/2022,2022,168950,441.0,600.0,Automatic,Petrol,11.5,263 g/km,5890.0,Sportback 4.0TFSI quattro exclusive-UPE:197t
audi,Audi R8,red,11/2021,2021,149490,419.0,570.0,Automatic,Petrol,12.9,295 g/km,5082.0,V10 RWD performance+Keramik+SchalenS+ Bluetooth
lamborghini,Lamborghini Aventador,white,02/2018,2018,379000,544.0,740.0,Manual,Petrol,5.1,119 g/km,13500.0,S Roadster deutsches Fahrzeug
maserati,Maserati Levante,black,01/2023,2023,129777,316.0,430.0,Automatic,Petrol,11.6,284 g/km,65.0,"Modena S*Sonderleasing 1.379,-*"
ferrari,Ferrari F8 Tributo,silver,07/2021,2021,349850,530.0,721.0,Automatic,Petrol,5.1,119 g/km,11500.0,Coupé FULL Carbon Passenger LIFT LED
ferrari,Ferrari FF,grey,05/2013,2013,147990,486.0,661.0,Automatic,Petrol,16.3,380 g/km,48069.0,6.3 V12 4x4 REAR-ENTER|LIFT|CERAMICA|GARANTIE
ferrari,Ferrari California,brown,04/2018,2018,329000,412.0,560.0,Automatic,Petrol,10.5,250 g/km,185.0,T *70 th Anniversary / 70 Jahre*
audi,Audi TT,orange,11/2020,2020,133785,145.0,197.0,Automatic,Petrol,6.1,138 g/km,24000.0,Coupé 40 TFSI S tronic 2x S line LED Navi 19
audi,Audi R8,blue,07/2015,2015,135880,419.0,570.0,Automatic,Petrol,12.9,306 g/km,39900.0,LMX Nr. 02/99 quattro Allrad Keramikbremse Sportpa
land-rover,Land Rover Range Rover Sport,green,05/2023,2023,169899,390.0,530.0,Automatic,Petrol,11.7,255 g/km,50.0,P530 First Edition *BlackPack
bmw,BMW X5,black,12/2022,2022,119900,210.0,286.0,Automatic,Diesel,5.9,242 g/km,3000.0,30d M-Pack*AHK*Mietkauf
ferrari,Ferrari 458,grey,12/2014,2014,439000,445.0,605.0,Automatic,Petrol,5.1,119 g/km,5414.0,Speciale *AFS*Karbon*Lift*Navi*PDC*HiFi*
lamborghini,Lamborghini Huracan,black,02/2020,2020,324449,470.0,639.0,Automatic,Petrol,14.1,340 g/km,20000.0,EVO Spyder LP640-4 AWD*VOLL AUSSTATTUNG*
bmw,BMW Z8,silver,04/2001,2001,225777,294.0,400.0,Manual,Petrol,14.9,358 g/km,29700.0,Roadster / Europa / Zustand 2+ Gutachten / Xenon
maserati,Maserati Levante,blue,01/2023,2023,128333,316.0,430.0,Automatic,Petrol,12.0,272 g/km,43.0,"Modena*Sonderleasing 1.499,-*"
audi,Audi RS7,grey,03/2023,2023,167420,441.0,600.0,Automatic,Petrol,12.5,284 g/km,3177.0,RS7 Sportback 22 B&O PANO KERAMIK STANDH.
lamborghini,Lamborghini Urus,white,10/2022,2022,319900,478.0,650.0,Automatic,Petrol,12.3,290 g/km,2000.0,"*Pano *full* Akrapovic* 23""*Ausweisbar"
bmw,BMW 760,grey,07/2019,2019,119000,430.0,585.0,Automatic,Petrol,12.5,282 g/km,75500.0,Li xDrive Individual B&W/Panorama/V-Max 305
bmw,BMW X5 M,white,05/2022,2022,125790,460.0,625.0,Automatic,Petrol,13.3,303 g/km,13838.0,Competitio Gestiksteuerung Night Vision
bentley,Bentley Continental GTC,violet,07/2014,2014,101950,373.0,507.0,Automatic,Petrol,10.9,254 g/km,80000.0,V8 Mulliner *Ceramic Brakes
ferrari,Ferrari Roma,black,04/2023,2023,264900,456.0,620.0,Automatic,Petrol,15.0,234 g/km,957.0,NERO DAYTONA MATRIX
ferrari,Ferrari F430,silver,12/2005,2005,105000,360.0,489.0,Automatic,Petrol,18.3,420 g/km,58245.0,F1 *V8*NAVI*DAYTONA*CHALLENGE*CARBON*TOP
maserati,Maserati MC20,yellow,10/2021,2021,299888,463.0,630.0,Automatic,Petrol,12.4,282 g/km,6250.0,*Coupé* 2789
aston-martin,Aston Martin DBS,red,04/2023,2023,349900,533.0,725.0,Automatic,Petrol,12.4,285 g/km,1200.0,Coupe
lamborghini,Lamborghini Urus,grey,07/2020,2020,294999,478.0,650.0,Automatic,Petrol,12.7,325 g/km,25000.0,"4.0 V8 Mansory Carbon 24"""
bentley,Bentley Continental,black,09/2021,2021,335555,485.0,659.0,Automatic,Petrol,13.8,314 g/km,4100.0,New Continental GTC Speed CARBON KIT / + BRAKE
audi,Audi RS6,red,12/2022,2022,219900,552.0,751.0,Automatic,Petrol,13.0,294 g/km,2100.0,RS6 Avant ABT RS6 X Sondermodell 750 PS
aston-martin,Aston Martin,white,09/2019,2019,127980,375.0,510.0,Automatic,Petrol,11.6,264 g/km,44100.0,Coupe Navi-Kamera-elSitze-Sitzlüftung
lamborghini,Lamborghini Urus,black,04/2021,2021,359900,478.0,650.0,Automatic,Petrol,12.7,325 g/km,29500.0,LP650 *PANO*B&O*HeUp*23*Miete*Mietkauf*
aston-martin,Aston Martin DB11,green,06/2022,2022,238970,394.0,536.0,Automatic,Petrol,11.3,257 g/km,1540.0,V8 Volante Accelerate-Duotone Bang&Olufsen
jaguar,Jaguar F-Type,green,03/2023,2023,151914,423.0,575.0,Automatic,Petrol,11.2,256 g/km,50.0,Coupe P575 AWD R75
audi,Audi S8,grey,04/2023,2023,165990,420.0,571.0,Automatic,Petrol,11.4,259 g/km,3000.0,4.0 TFSI tiptronic quattro | STANDH. | PANO |
lamborghini,Lamborghini Urus,black,04/2022,2022,333000,478.0,650.0,Automatic,Petrol,12.7,119 g/km,3850.0,|PANO|3D-B&O|QCitura|Carbon|Black|23Zoll|AHK
land-rover,Land Rover Range Rover,grey,01/2023,2023,175900,294.0,400.0,Automatic,Hybrid,0.9,21 g/km,20.0,SWB 3.0 Plug-in Hybrid P510e HSE
lamborghini,Lamborghini Aventador,orange,08/2015,2015,403900,552.0,751.0,Automatic,Petrol,16.0,370 g/km,18375.0,LP750-4 SV LIFT KAMERA CARBON SENSONUM
land-rover,Land Rover Defender,grey,05/2023,2023,129990,386.0,525.0,Automatic,Petrol,15.1,340 g/km,3490.0,110 V8 Carpathian Edition P525 by MOBILISTA
aston-martin,Aston Martin DB11,white,03/2021,2021,187900,375.0,510.0,Automatic,Petrol,5.1,119 g/km,7500.0,Volante//Garantie//Black-P.//Technology-P.
bmw,BMW M4,grey,07/2022,2022,109500,375.0,510.0,Automatic,Petrol,5.1,119 g/km,6500.0,Cabrio Competition M xDrive
lamborghini,Lamborghini Urus,black,11/2022,2022,319000,478.0,650.0,Automatic,Petrol,12.6,292 g/km,1157.0,"ANIMA/B&O/4SITZER/PANO/23""/360°"
ferrari,Ferrari 599,black,01/2008,2008,159599,456.0,620.0,Automatic,Petrol,21.3,490 g/km,21599.0,Fiorano F1 |HGTE |Neuwertig | Wertanlage
aston-martin,Aston Martin DB11,black,05/2020,2020,179900,375.0,510.0,Automatic,Petrol,13.5,306 g/km,11500.0,V8 Volante B&O 1.000 Watt
ferrari,Ferrari F430,white,07/2008,2008,119500,357.0,485.0,Automatic,Petrol,15.7,360 g/km,25061.0,F1   25.000 KM!! Neuwertiger Zustand
land-rover,Land Rover Range Rover Sport,bronze,03/2023,2023,137950,258.0,351.0,Automatic,Diesel,8.0,210 g/km,6000.0,"D350 Autobiography,1.Hd,MwSt,deutsche Auslieferung"
audi,Audi RS6,silver,11/2022,2022,142840,441.0,600.0,Automatic,Petrol,13.0,295 g/km,8900.0,Avant UPE 185.295.- *Exclusive* Essentials VOLL!!!
ferrari,Ferrari Portofino,red,08/2019,2019,211800,441.0,600.0,Automatic,Petrol,5.1,119 g/km,16950.0,***Ferrari Frankfurt***
land-rover,Land Rover Defender,silver,04/2023,2023,111111,294.0,400.0,Automatic,Petrol,12.2,279 g/km,3010.0,P400 X 110 Standheizung Panoramadach He
bentley,Bentley Bentayga,white,01/2021,2021,164900,404.0,549.0,Automatic,Petrol,5.1,119 g/km,45000.0,V8 Edition Blackline *Vollausstattung*
ferrari,Ferrari 599,silver,12/2010,2010,959900,492.0,669.0,Automatic,Petrol,5.1,119 g/km,10000.0,GTO 1 of FERRARI SINGEN
jaguar,Jaguar F-Type,grey,11/2021,2021,107900,423.0,575.0,Automatic,Petrol,11.2,256 g/km,6200.0,R Cabriolet P575 AWD Black Pack Klima-Paket
ferrari,Ferrari F430,blue,07/2007,2007,136900,360.0,489.0,Semi-automatic,Petrol,5.1,119 g/km,7000.0,"F1 Coupé sehr wenig km, frischer Service"
maserati,Maserati,white,01/2022,2022,285000,463.0,630.0,Automatic,Petrol,12.4,261 g/km,11000.0,630PS V6 MY22 Carbon Exterieur & Interieur
bmw,BMW M3,grey,02/2004,2004,139990,265.0,360.0,Automatic,Petrol,11.9,282 g/km,63800.0,CSL SMG *erst 63Tkm* Original* Unfallfrei*
bentley,Bentley Mulsanne,green,03/2017,2017,229900,395.0,537.0,Automatic,Petrol,15.0,342 g/km,39200.0,Speed * BENTLEY THEATRE * NAIM *
ferrari,Ferrari F430,black,12/2010,2010,129999,357.0,485.0,Automatic,Petrol,5.1,119 g/km,12900.0,"Keramikbremse,BOSE,Challenge, PPF"
audi,Audi R8,grey,03/2019,2019,127900,456.0,620.0,Automatic,Petrol,13.1,297 g/km,70700.0,Performance*3xCarbon*B&O*NP284TSD *VTS*Laser*
maserati,Maserati Levante,black,07/2021,2021,109988,390.0,530.0,Automatic,Petrol,13.3,314 g/km,10.0,3.8 V8 530 GTS FahrassistP Bowers PanoD
ferrari,Ferrari F430,red,01/2009,2009,143900,360.0,489.0,Semi-automatic,Petrol,18.3,433 g/km,38000.0,F 430 Spider Ferrari Singen
bmw,BMW X5 M,grey,01/2023,2023,135900,460.0,625.0,Automatic,Petrol,13.3,303 g/km,4446.0,Comp. +M-DRIVER+LASER+LEDER+PANO+AHK+B&W+
audi,Audi RS7,red,03/2022,2022,131250,441.0,600.0,Automatic,Petrol,11.5,263 g/km,16200.0,Sportback 4.0 TFSI KERAMIK-V MAX 280-LASER
bmw,BMW M8,blue,10/2020,2020,134900,460.0,625.0,Automatic,Petrol,11.2,119 g/km,5500.0,Cabrio Competition
lamborghini,Lamborghini Huracan,white,04/2022,2022,399900,471.0,640.0,Automatic,Petrol,14.7,290 g/km,1470.0,"STO Bianco Phanes Matt, Ad Personam"
land-rover,Land Rover Defender,white,01/2023,2023,119900,294.0,400.0,Automatic,Petrol,12.3,119 g/km,1001.0,130 LWB P400 MHEV First Edition PANO
bentley,Bentley Bentayga,brown,03/2023,2023,289900,405.0,551.0,Automatic,Petrol,12.0,272 g/km,95.0,V8 Azure
bentley,Bentley Bentayga,red,09/2021,2021,239500,404.0,549.0,Automatic,Petrol,12.0,272 g/km,11800.0,V8 - sofort - BENTLEY BERLIN -
bentley,Bentley Continental GTC,green,06/2021,2021,264500,404.0,549.0,Automatic,Petrol,5.1,119 g/km,15900.0,4.0 V8 Mulliner Spec Dynamic Rid
bentley,Bentley Flying Spur,white,08/2020,2020,209700,467.0,635.0,Automatic,Petrol,5.1,304 g/km,57736.0,W12 First Edition Naim Mulli Pano 22
bentley,Bentley Continental GTC,grey,04/2008,2008,149000,412.0,560.0,Automatic,Petrol,17.2,410 g/km,4300.0,6.0 W12 *1.Hand *Soft-Close
audi,Audi,yellow,02/2022,2022,177985,456.0,620.0,Automatic,Petrol,13.3,304 g/km,22700.0,V10 performance LASER*KERAMIK*MAGNETIC
bentley,Bentley Mulsanne,black,07/2018,2018,237999,377.0,513.0,Automatic,Petrol,14.6,342 g/km,12455.0,"MULSANNE EWB NAIM THEATRE MASSAGE 21"" PRE OWNED"
ferrari,Ferrari F355,red,06/1996,1996,108500,280.0,381.0,Manual,Petrol,5.1,119 g/km,83000.0,Spider Wertgutachten NEU großer Service NEU
maserati,Maserati Levante,black,05/2023,2023,175000,427.0,581.0,Automatic,Petrol,14.6,330 g/km,5000.0,Trofeo MY23 V8 580PS AWD
audi,Audi RS6,green,04/2021,2021,118770,441.0,600.0,Automatic,Petrol,12.4,283 g/km,50527.0,RS6 Avant TFSI Q EXCLUSIVE LM22 KERAMIK DYNAMIK-
lamborghini,Lamborghini Huracan,black,08/2021,2021,349900,470.0,639.0,Automatic,Petrol,13.9,335 g/km,3000.0,EVO*LIFT*DAB*PDC*CAM*LDS*Mietkauf mögl.
audi,Audi e-tron GT,red,06/2023,2023,147950,440.0,598.0,Automatic,Electric,0.0,433 km Reichweite,2000.0,"440 kW Preisvorteil  24.775,00 Euro"
ferrari,Ferrari FF,white,04/2015,2015,169750,485.0,659.0,Automatic,Petrol,16.3,380 g/km,33400.0,*Ferrari-Dresden*
lamborghini,Lamborghini Aventador,blue,04/2018,2018,452200,544.0,740.0,Automatic,Petrol,19.6,452 g/km,19990.0,S*ROADSTER*FULL*CARBON*CAPRISTO*LIFT*
bentley,Bentley Mulsanne,silver,05/2015,2015,159900,395.0,537.0,Automatic,Petrol,14.6,342 g/km,74000.0,6.8 Speed - Speed Premier Spec | Carbon
audi,Audi R8,black,05/2012,2012,133950,412.0,560.0,Automatic,Petrol,13.9,329 g/km,32000.0,GT Coupe | 1er von 333 | Carbon | 2.Hd |
bentley,Bentley Continental GT,red,08/2021,2021,273500,485.0,659.0,Automatic,Petrol,13.5,308 g/km,11200.0,SPEED - BENTLEY BERLIN
ferrari,Ferrari 458,black,03/2010,2010,199949,416.0,566.0,Automatic,Petrol,13.3,307 g/km,40000.0,Italia KLAPPEN-AGA STERNENHIMMEL 21/22´ H&R!
aston-martin,Aston Martin,brown,08/2011,2011,2289000,559.0,760.0,Automatic,Petrol,5.1,119 g/km,8900.0,One-77 I Bang Olufsen I Carbon I Q-Ausstattung
bentley,Bentley Flying Spur,silver,09/2022,2022,247850,400.0,544.0,Automatic,Hybrid,3.2,73 g/km,13990.0,Hybrid *NAIM*Mulliner*
lamborghini,Lamborghini Aventador,brown,09/2012,2012,294900,515.0,700.0,Automatic,Petrol,17.2,398 g/km,37000.0,LP 700-4 - Ad Personam|ParkAssist|Lift
lamborghini,Lamborghini Urus,black,02/2022,2022,329000,478.0,650.0,Automatic,Petrol,5.1,119 g/km,30000.0,Akrapovic+Carbon-Paket+B&O
bmw,BMW M8,grey,04/2021,2021,124900,460.0,625.0,Automatic,Petrol,11.2,257 g/km,10778.0,Competition Cabrio xDrive Volleder Merino Bow
ferrari,Ferrari 599,white,03/2010,2010,110599,456.0,620.0,Automatic,Petrol,5.1,119 g/km,58200.0,GTB Fiorano F1
aston-martin,Aston Martin DBS,grey,07/2019,2019,299000,533.0,725.0,Automatic,Petrol,5.1,119 g/km,4507.0,Superleggera V12 Satin Xenon Grey
audi,Audi RS Q8,grey,09/2022,2022,160890,441.0,600.0,Automatic,Petrol,13.5,"306,1 g/km",21200.0,qu. tiptr. ACC+B&O+KERAMIK+ESSENTIALS+PANO
aston-martin,Aston Martin Vantage,silver,09/2016,2016,238000,420.0,571.0,Manual,Petrol,17.0,395 g/km,95.0,"S | Manual, new car MY2017"
audi,Audi A8,green,05/2023,2023,139990,210.0,286.0,Automatic,Diesel,6.5,171 g/km,1000.0,L 50TDI BREWSTERGREEN RSE B&O ADV. VOLLLEDER
ferrari,Ferrari FF,red,05/2014,2014,159900,485.0,659.0,Automatic,Petrol,16.3,380 g/km,22000.0,"6,3 V12 4x4 Sitzend/wärme/LIFT/Cam Dualview"
bentley,Bentley Continental,black,03/2023,2023,294780,405.0,551.0,Automatic,Petrol,11.7,266 g/km,6001.0,GTC V8 Mulliner
lamborghini,Lamborghini Gallardo,white,07/2009,2009,129900,412.0,560.0,Automatic,Petrol,15.0,351 g/km,12900.0,LP560-4 Spyder
maserati,Maserati Ghibli,black,04/2021,2021,109900,426.0,579.0,Automatic,Petrol,12.2,278 g/km,11500.0,Trofeo
aston-martin,Aston Martin DBX,grey,01/2023,2023,295000,520.0,707.0,Automatic,Petrol,14.2,323 g/km,4500.0,707 *CarbonPack*Cote D'Azur Blue*
ferrari,Ferrari Portofino,silver,02/2022,2022,279000,455.0,619.0,Automatic,Petrol,11.3,256 g/km,5308.0,M *ADAS*Daytona Sitze*360 Grad*
land-rover,Land Rover Defender,green,06/2023,2023,104890,221.0,300.0,Automatic,Diesel,7.6,200 g/km,8.0,90 D300 75th Limited Edition HUD AHK
cadillac,Cadillac Escalade,white,05/2022,2022,129850,313.0,426.0,Automatic,Petrol,5.1,119 g/km,33588.0,Sport Platinum SW
audi,Audi RS Q8,white,04/2022,2022,152990,441.0,600.0,Automatic,Petrol,5.1,119 g/km,24588.0,HD-Matrix/Pano/Vmax280/Keramik/AHK/B&O/
ferrari,Ferrari Portofino,red,06/2018,2018,209900,441.0,600.0,Automatic,Petrol,10.7,119 g/km,24976.0,3.9 V8 SPORT AGA-CARBON-MAGNET RIDE
land-rover,Land Rover Defender,brown,02/2023,2023,119490,221.0,300.0,Automatic,Diesel,9.3,244 g/km,5979.0,"130 D300 X 221 kW, 5-türig (Diesel)"
audi,Audi R8,white,03/2018,2018,139720,449.0,610.0,Automatic,Petrol,13.6,309 g/km,43996.0,"V10 *PLUS* B&O-KERAMIK-MATTLACK-20""-EXCLUSIVE"
ferrari,Ferrari 488,grey,10/2016,2016,209000,492.0,669.0,Automatic,Petrol,11.4,260 g/km,40931.0,GTB *Karbon*Lift*Navi*PDC*HiFi*
maserati,Maserati Ghibli,grey,02/2023,2023,124580,316.0,430.0,Automatic,Petrol,11.1,251 g/km,5621.0,V6 3.0 BiTurbo Modena S Q4 MY23- Carbon
bentley,Bentley Bentayga,grey,12/2022,2022,284232,404.0,549.0,Automatic,Petrol,13.0,294 g/km,44.0,"V8 S MULLINER ENTERTAINMENT 22"" CARBON"
ferrari,Ferrari 458,red,05/2013,2013,229900,419.0,570.0,Semi-automatic,Petrol,13.7,325 g/km,48900.0,Spider FERRARI SINGEN
bmw,BMW X7,white,05/2023,2023,119900,280.0,381.0,Automatic,Petrol,11.1,219 g/km,4900.0,xDrive 40i Facelift M Sportpaket
land-rover,Land Rover Defender,black,01/2023,2023,104980,294.0,400.0,Automatic,Petrol,5.1,119 g/km,2247.0,2.0 P400e PHEV X-Dynamic SE*MERIDIAN*
jaguar,Jaguar F-Pace,black,06/2023,2023,128890,405.0,551.0,Automatic,Petrol,11.4,260 g/km,4999.0,SVR P550 1988 Edition SVO LIMITED
bentley,Bentley Flying Spur,grey,02/2021,2021,236000,405.0,551.0,Automatic,Petrol,11.6,270 g/km,15232.0,V8 -CARBON EXT-BLACKLINE-TOURING-
bmw,BMW XM,black,06/2023,2023,239000,480.0,653.0,Automatic,Hybrid,0.0,88 km Reichweite,1001.0,M Drivers P. + Iconic Glow + B/W + Alarm
lamborghini,Lamborghini Aventador,grey,07/2021,2021,468900,544.0,740.0,Manual,Petrol,18.4,499 g/km,6800.0,S Roadster*VOLL*Carbon*Einzelstück
bentley,Bentley Bentayga,black,06/2022,2022,258900,404.0,549.0,Automatic,Petrol,12.0,272 g/km,10410.0,New Bentayga V8 First Edition
bmw,BMW X7,black,08/2022,2022,112500,390.0,530.0,Automatic,Petrol,12.8,280 g/km,20014.0,M50i Navi Leder Standheizung  Anhängerkupplun
audi,Audi,blue,12/2022,2022,112850,350.0,476.0,Automatic,Electric,0.0,501 km Reichweite,4990.0,exclusive/Laser/21''/B&O/Luft/4Lenk/Assist/PBox
lamborghini,Lamborghini Huracan,silver,05/2017,2017,235500,449.0,610.0,Automatic,Petrol,12.3,285 g/km,38579.0,LP610-4 Spyder *CERAMIC*LIFT*CAMERA*SEAT
audi,Audi,yellow,02/2022,2022,174985,456.0,620.0,Automatic,Petrol,13.3,304 g/km,27600.0,V10  performance LASER*KERAMIK*MAGNETI
land-rover,Land Rover Defender,blue,03/2023,2023,129800,386.0,525.0,Automatic,Petrol,12.8,290 g/km,7000.0,"110 5.0 P525 V8*HEAD-UP*BLACK PACK*22"""
lamborghini,Lamborghini Urus,black,05/2023,2023,430000,478.0,650.0,Automatic,Petrol,5.1,119 g/km,1.0,Urus Performante
bentley,Bentley,grey,03/2015,2015,135850,467.0,635.0,Automatic,Petrol,5.1,119 g/km,35000.0,"Speed*U-Frei*Massage*Diamond*21"""
audi,Audi Q4 e-tron,white,12/2022,2022,145980,150.0,204.0,Automatic,Electric,0.0,530 km Reichweite,6000.0,40 Sportback
bentley,Bentley Bentayga,grey,11/2022,2022,306900,404.0,549.0,Automatic,Petrol,12.0,272 g/km,3600.0,EWB Azure F.E // BENTLEY DÜSSELDORF
audi,Audi RS7,red,03/2022,2022,143750,441.0,600.0,Automatic,Petrol,11.5,263 g/km,10396.0,Sportback Keramik Laser Pano HuD BuO Bluetooth
ferrari,Ferrari F430,grey,06/2006,2006,134900,360.0,489.0,Automatic,Petrol,18.3,420 g/km,25500.0,Spider F1 *dt. Auto*2. Hand*Karbon*HiFi*
audi,Audi RS6,black,03/2020,2020,104980,441.0,600.0,Automatic,Petrol,11.7,268 g/km,122501.0,RSAvant 4.0 TFSI quattro Alu22 HDMatrix-LED Stan
ferrari,Ferrari California,red,06/2010,2010,129800,338.0,460.0,Automatic,Petrol,5.1,119 g/km,19850.0,***Ferrari Frankfurt***
lamborghini,Lamborghini Murciélago,orange,06/2005,2005,274000,426.0,579.0,Automatic,Petrol,21.5,500 g/km,9800.0,Roadster LP 580 - 6.2 V12
jaguar,Jaguar F-Pace,blue,09/2022,2022,118530,405.0,551.0,Automatic,Petrol,11.4,260 g/km,50.0,P550 AWD SVR
lamborghini,Lamborghini Urus,black,10/2018,2018,249000,478.0,650.0,Automatic,Petrol,5.1,119 g/km,51000.0,als seltene 4er Einzelsitz Version
audi,Audi R8,white,09/2019,2019,134985,419.0,570.0,Automatic,Petrol,12.9,293 g/km,25000.0,Coupé 5.2 FSI quattro LED*CARBON*VIRTUAL*MAGN
lamborghini,Lamborghini Huracan,black,05/2017,2017,184999,426.0,579.0,Automatic,Petrol,5.1,119 g/km,51200.0,LP 580-2*Satin Black Matt Folie*
bentley,Bentley Continental GTC,orange,01/2017,2017,188888,522.0,710.0,Automatic,Petrol,5.1,119 g/km,11900.0,Supersports
audi,Audi RS3,red,04/2023,2023,122958,368.0,500.0,Automatic,Petrol,9.0,190 g/km,10.0,-R Sportback ABT 500 PS 1 von 200 Sofort Lieferbar
aston-martin,Aston Martin V8,grey,04/2020,2020,134900,375.0,510.0,Automatic,Petrol,10.3,236 g/km,20500.0,4.0 V8 / Carbon Brakes/AM Memmingen
bentley,Bentley Continental,violet,12/2022,2022,299890,404.0,549.0,Automatic,Petrol,12.1,275 g/km,2490.0,GT S V8 Bentley Singen
